WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,LOCATION,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
13.8,1,2,9,2,1,9,9,9,1,55000,840,1,9,202103,1.0429,21030102,R,I,R,R,R,R,9,9,9,9,9
75.65,2,2,9,2,3,9,9,9,1,70000,1200,3,9,202103,1.0429,21030103,R,R,R,R,R,R,9,9,9,9,9
16.7,1,2,9,2,2,9,9,9,1,110000,1200,3,9,202103,1.0429,21030104,R,R,R,R,R,R,9,9,9,9,9
75.65,1,2,9,2,3,9,9,9,1,71000,1200,3,9,202103,1.0429,21030105,I,I,I,I,I,I,9,9,9,9,9
75.65,1,2,9,2,3,9,9,9,1,60000,1200,3,9,202103,1.0429,21030106,R,R,R,R,R,R,9,9,9,9,9
75.65,1,2,9,2,3,9,9,9,1,78000,1400,3,9,202103,1.0429,21030107,R,R,R,R,R,R,9,9,9,9,9
13.8,1,2,9,2,1,9,9,9,1,59000,950,3,9,202103,1.0429,21030108,I,I,I,I,I,I,9,9,9,9,9
16.7,1,2,9,2,2,9,9,9,1,71000,1200,3,9,202103,1.0429,21030109,I,I,I,I,I,I,9,9,9,9,9
16.7,1,2,9,2,2,9,9,9,1,64000,1100,3,9,202103,1.0429,21030110,I,I,I,I,I,I,9,9,9,9,9
16.7,1,2,9,2,2,9,9,9,1,64000,1100,3,9,202103,1.0429,21030111,I,I,I,I,I,I,9,9,9,9,9
13.8,1,2,9,2,1,9,9,9,1,55000,950,3,9,202103,1.0429,21030112,R,R,R,R,R,R,9,9,9,9,9
20.6947,2,2,9,2,4,9,9,9,1,38600,670,1,9,202103,1.0429,21030113,R,R,R,R,R,R,9,9,9,9,9
75.65,1,2,9,2,3,9,9,9,1,68000,1200,3,9,202103,1.0429,21030114,I,I,I,I,I,I,9,9,9,9,9
75.65,1,2,9,2,3,9,9,9,1,75000,1400,3,9,202103,1.0429,21030115,I,I,I,I,I,I,9,9,9,9,9
75.65,2,2,9,2,3,9,9,9,1,68000,1200,3,9,202103,1.0429,21030116,R,I,R,R,R,R,9,9,9,9,9
16.7,3,9,9,9,5,9,9,9,1,9,9,9,9,202103,1.0429,21030117,I,9,9,9,9,9,9,9,9,9,9
37.825,2,1,3,2,3,1,1,3,2,130000,1900,3,3,202103,1.0261,21030118,R,I,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,130000,1900,1,3,202103,1.0261,21030119,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,5,2,4,4,2,2,2,110000,1600,3,3,202103,1.0261,21030120,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,5,2,4,1,1,2,2,140000,1400,1,1,202103,1.0261,21030121,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,5,2,4,1,1,3,2,98000,1100,1,3,202103,1.0261,21030122,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,5,2,4,1,1,2,2,120000,1700,3,3,202103,1.0261,21030123,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,1,2,1,2,110000,1700,3,1,202103,1.0261,21030124,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,2,2,120000,1400,3,1,202103,1.0261,21030125,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,2,2,74000,1300,3,3,202103,1.0261,21030126,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,160000,1400,1,1,202103,1.0261,21030127,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,3,1,2,2,110000,1400,1,1,202103,1.0261,21030128,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,3,1,2,2,120000,1500,3,1,202103,1.0261,21030129,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,3,1,2,2,140000,2200,3,1,202103,1.0261,21030130,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,3,1,2,2,170000,2400,3,3,202103,1.0261,21030131,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,3,1,2,2,130000,1800,3,3,202103,1.0261,21030132,R,I,R,R,R,R,R,I,R,I,I
10.3474,2,1,4,2,4,3,1,2,2,130000,1600,3,3,202103,1.0261,21030133,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,3,1,1,2,120000,1600,3,1,202103,1.0261,21030134,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,1,1,2,2,110000,1200,3,1,202103,1.0261,21030135,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,3,1,2,2,110000,1200,3,1,202103,1.0261,21030136,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,3,2,3,1,1,1,2,150000,2300,3,1,202103,1.0261,21030137,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,4,2,3,1,1,2,2,140000,2400,3,1,202103,1.0261,21030138,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,2,2,2,98000,2000,3,3,202103,1.0261,21030139,R,R,R,R,R,R,I,I,I,I,I
37.825,2,1,3,2,3,1,1,2,2,100000,2300,3,3,202103,1.0261,21030140,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,170000,1700,3,1,202103,1.0261,21030141,R,R,R,R,R,R,R,R,R,R,R
10.3474,1,1,4,2,4,2,1,2,2,140000,1100,3,1,202103,1.0261,21030142,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,150000,1600,3,1,202103,1.0261,21030143,R,R,R,R,R,R,I,R,R,R,R
10.3474,1,1,4,2,4,1,2,3,2,100000,1100,3,1,202103,1.0261,21030144,R,I,R,R,R,R,I,R,R,R,R
10.3474,2,1,4,2,4,3,2,1,2,120000,1600,3,1,202103,1.0261,21030145,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,4,2,4,2,1,2,2,140000,1300,3,1,202103,1.0261,21030146,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,5,2,4,3,1,2,2,130000,1900,1,1,202103,1.0261,21030147,R,I,R,R,I,R,R,R,R,R,R
10.3474,2,1,4,2,4,3,1,2,2,120000,1600,3,1,202103,1.0261,21030148,I,I,I,I,I,I,I,I,I,I,I
10.3474,1,1,3,2,4,1,1,2,2,74000,1400,3,1,202103,1.0261,21030149,R,R,R,R,R,R,I,I,R,I,I
10.3474,2,1,3,2,4,1,1,1,2,260000,2200,3,3,202103,1.0261,21030150,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,110000,1500,3,1,202103,1.0261,21030151,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,2,2,100000,1300,3,1,202103,1.0261,21030152,R,R,R,R,R,R,R,I,R,I,I
10.3474,2,1,3,2,4,1,1,1,2,110000,1400,3,1,202103,1.0261,21030153,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,5,2,4,1,1,2,2,120000,1600,3,1,202103,1.0261,21030154,I,I,I,I,I,I,I,I,I,I,I
6.9,2,1,3,2,1,3,2,2,2,120000,1500,3,1,202103,1.0261,21030155,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,1,1,1,2,2,100000,1700,3,1,202103,1.0261,21030156,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,3,1,1,2,2,130000,1700,3,1,202103,1.0261,21030157,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,1,1,2,120000,1600,3,3,202103,1.0261,21030158,I,I,I,I,I,I,I,I,I,I,I
37.825,1,1,3,2,3,1,1,2,2,66000,1500,1,1,202103,1.0261,21030159,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,110000,1400,3,3,202103,1.0261,21030160,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,5,2,3,1,1,2,2,66000,1500,3,3,202103,1.0261,21030161,R,R,R,R,R,R,I,R,R,R,R
37.825,2,1,4,2,3,1,1,3,2,93000,1300,1,1,202103,1.0261,21030162,R,I,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,150000,2200,3,1,202103,1.0261,21030163,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,1,2,120000,2300,3,3,202103,1.0261,21030164,R,R,R,R,R,R,R,R,R,R,R
37.825,1,1,4,2,3,1,1,2,2,130000,1500,3,1,202103,1.0261,21030165,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,140000,1600,3,1,202103,1.0261,21030166,R,R,R,R,R,R,I,I,I,I,I
10.3474,2,1,3,2,4,4,2,3,2,170000,1800,3,3,202103,1.0261,21030167,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,140000,2000,3,1,202103,1.0261,21030168,R,I,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,110000,1800,3,1,202103,1.0261,21030169,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,130000,1800,3,1,202103,1.0261,21030170,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,2,2,1,1,1,2,130000,2200,3,3,202103,1.0261,21030171,R,R,R,R,R,R,I,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,100000,1600,3,1,202103,1.0261,21030172,R,R,R,R,R,R,R,I,I,I,I
8.35,1,1,3,2,2,1,1,2,2,71000,1300,3,1,202103,1.0261,21030173,R,R,R,R,R,R,R,R,R,R,R
8.35,1,1,3,2,2,1,1,2,2,95000,1400,3,1,202103,1.0261,21030174,R,R,R,R,R,R,R,R,R,R,R
8.35,1,1,3,2,2,1,1,2,2,71000,1300,3,1,202103,1.0261,21030175,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,100000,1100,3,1,202103,1.0261,21030176,R,R,R,R,R,R,R,I,R,I,I
8.35,1,1,3,2,2,1,2,2,2,130000,1900,3,1,202103,1.0261,21030177,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,1,2,1,1,1,2,9,1600,3,1,202103,1.0261,21030178,R,9,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,1,2,140000,2100,3,3,202103,1.0261,21030179,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,3,2,3,1,1,2,2,66000,1700,3,1,202103,1.0261,21030180,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,120000,2200,3,1,202103,1.0261,21030181,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,120000,2000,3,3,202103,1.0261,21030182,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,4,2,3,1,1,2,2,120000,1600,3,3,202103,1.0261,21030183,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,5,2,3,1,1,2,2,150000,2200,3,3,202103,1.0261,21030184,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,5,2,3,1,1,2,2,95000,1700,3,3,202103,1.0261,21030185,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,1,2,2,66000,2100,3,1,202103,1.0261,21030186,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,84000,1800,3,1,202103,1.0261,21030187,R,R,R,R,R,R,R,R,R,R,R
8.35,1,1,3,2,2,1,1,3,2,130000,1800,3,1,202103,1.0261,21030188,R,R,R,R,R,R,R,R,R,R,R
8.35,1,1,3,2,2,1,1,1,2,130000,1800,3,1,202103,1.0261,21030189,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,2,2,1,1,2,2,120000,1600,3,1,202103,1.0261,21030190,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,1,2,1,1,1,2,9,1300,3,1,202103,1.0261,21030191,I,9,I,I,I,I,I,I,I,I,I
8.35,2,1,3,1,2,1,1,2,2,9,1300,3,1,202103,1.0261,21030192,R,9,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,71000,1400,3,1,202103,1.0261,21030193,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,1,2,1,1,2,2,9,1200,1,1,202103,1.0261,21030194,I,9,I,I,I,I,I,I,I,I,I
8.35,1,1,3,2,2,1,1,3,2,140000,1800,3,1,202103,1.0261,21030195,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,140000,2000,3,1,202103,1.0261,21030196,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,2,2,1,2,1,2,90000,1600,3,3,202103,1.0261,21030197,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,1,2,1,1,2,2,9,1300,3,1,202103,1.0261,21030198,I,9,I,I,I,I,I,I,I,I,I
37.825,2,1,4,2,3,1,2,2,2,84000,1700,3,3,202103,1.0261,21030199,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,120000,1600,3,3,202103,1.0261,21030200,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,2,1,1,2,2,150000,2200,3,3,202103,1.0261,21030201,R,I,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,110000,1600,3,1,202103,1.0261,21030202,R,R,R,R,R,R,R,R,R,R,R
10.3474,1,1,3,2,4,1,1,1,2,74000,1200,3,3,202103,1.0261,21030203,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,170000,2100,3,1,202103,1.0261,21030204,R,R,R,R,R,R,R,R,R,R,R
10.3474,1,1,3,2,4,1,1,2,2,110000,1300,3,3,202103,1.0261,21030205,I,I,I,I,I,I,I,I,I,I,I
6.8982,2,1,3,2,5,1,1,2,3,180000,2900,3,1,202103,1.0261,21030206,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,5,2,4,1,1,2,2,88000,1600,3,3,202103,1.0261,21030207,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,1,2,74000,1200,3,3,202103,1.0261,21030208,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,1,1,1,2,2,110000,1500,3,1,202103,1.0261,21030209,R,R,R,R,R,R,R,R,R,R,R
6.9,1,1,3,2,1,1,1,2,2,80000,1400,3,1,202103,1.0261,21030210,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,5,2,1,3,1,2,2,110000,1600,3,1,202103,1.0261,21030211,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,1,2,2,93000,2000,3,3,202103,1.0261,21030212,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,3,2,66000,1500,3,3,202103,1.0261,21030213,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,66000,1300,3,1,202103,1.0261,21030214,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,1,2,1,1,2,2,9,1400,3,1,202103,1.0261,21030215,I,9,I,I,I,I,I,I,I,I,I
8.35,2,1,5,2,2,1,1,2,2,100000,1600,3,1,202103,1.0261,21030216,R,R,R,R,R,R,R,I,I,I,I
8.35,2,1,3,2,2,1,1,2,2,140000,2100,3,1,202103,1.0261,21030217,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,2,2,1,1,2,2,84000,1500,3,3,202103,1.0261,21030218,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,3,2,2,1,1,2,2,96000,2200,3,3,202103,1.0261,21030219,R,R,R,R,R,R,R,R,R,R,R
25.2167,2,1,3,2,5,1,1,2,3,240000,3100,3,1,202103,1.0261,21030220,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,2,2,110000,1300,3,1,202103,1.0261,21030221,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,1,1,1,2,110000,1300,3,1,202103,1.0261,21030222,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,1,1,2,2,110000,1300,1,1,202103,1.0261,21030223,I,I,I,I,I,I,I,I,I,I,I
10.3474,1,1,3,2,4,1,1,2,2,220000,1400,1,1,202103,1.0261,21030224,R,R,R,R,R,R,R,R,R,R,R
6.8982,2,1,3,2,5,1,1,2,3,260000,1600,3,1,202103,1.0261,21030225,R,R,I,I,R,R,I,I,I,I,I
10.3474,2,1,3,2,4,1,1,1,2,110000,1400,3,1,202103,1.0261,21030226,I,I,I,I,I,I,I,I,I,I,I
10.3474,2,1,3,2,4,1,1,2,2,110000,1600,3,1,202103,1.0261,21030227,R,R,R,R,R,R,I,I,I,I,I
10.3474,2,1,3,2,4,1,1,2,2,74000,1300,3,1,202103,1.0261,21030228,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,3,2,4,1,1,3,2,120000,1700,3,1,202103,1.0261,21030229,I,I,I,I,I,I,I,I,I,I,I
6.9,2,1,3,2,1,1,1,2,2,96000,1500,3,1,202103,1.0261,21030230,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,5,2,1,1,1,2,2,150000,1600,3,1,202103,1.0261,21030231,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,1,1,1,2,2,110000,1700,3,3,202103,1.0261,21030232,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,1,1,1,2,2,76000,1200,3,1,202103,1.0261,21030233,R,R,R,R,R,R,R,R,R,R,R
6.9,1,1,3,2,1,1,1,2,2,140000,1200,3,1,202103,1.0261,21030234,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,1,1,1,2,2,150000,1700,3,1,202103,1.0261,21030235,R,R,R,R,R,R,R,I,I,I,I
6.9,1,1,3,2,1,1,1,2,2,120000,1500,1,1,202103,1.0261,21030236,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,140000,1900,3,3,202103,1.0261,21030237,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,3,1,2,140000,1700,3,3,202103,1.0261,21030238,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,3,1,2,2,110000,1400,3,1,202103,1.0261,21030239,R,I,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,130000,2400,3,3,202103,1.0261,21030240,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,1,2,130000,2400,3,3,202103,1.0261,21030241,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,3,2,2,93000,2100,3,1,202103,1.0261,21030242,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,2,2,2,120000,1600,3,3,202103,1.0261,21030243,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,3,2,3,1,2,2,2,120000,1700,3,1,202103,1.0261,21030244,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,3,2,3,1,1,2,2,170000,2600,3,1,202103,1.0261,21030245,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,120000,1800,3,3,202103,1.0261,21030246,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,130000,1800,3,1,202103,1.0261,21030247,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,3,2,3,1,1,2,2,140000,2000,3,3,202103,1.0261,21030248,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,5,2,3,1,3,2,2,91000,1600,3,3,202103,1.0261,21030249,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,84000,1600,3,1,202103,1.0261,21030250,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,3,2,3,1,1,2,2,140000,2100,3,1,202103,1.0261,21030251,R,I,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,4,1,2,2,120000,1700,3,3,202103,1.0261,21030252,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,1,2,2,150000,2300,3,3,202103,1.0261,21030253,R,I,R,R,R,R,R,I,R,R,I
37.825,2,1,5,2,3,1,1,2,2,110000,2000,3,1,202103,1.0261,21030254,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,1,3,2,120000,1600,3,3,202103,1.0261,21030255,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,5,2,3,1,3,2,2,66000,1600,3,3,202103,1.0261,21030256,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,5,2,3,1,1,2,2,150000,2300,3,3,202103,1.0261,21030257,I,I,I,I,I,I,I,I,I,I,I
37.825,2,1,3,2,3,1,1,2,2,120000,1700,3,3,202103,1.0261,21030258,I,I,I,I,I,I,I,I,I,I,I
8.35,2,1,3,2,2,1,1,2,2,120000,1600,3,3,202103,1.0261,21030259,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,2,2,3,0,0,2,2,130000,1900,3,3,202103,1.0261,21030260,I,I,I,I,I,I,I,R,I,I,R
10.3474,2,1,1,2,4,0,0,1,2,140000,1600,3,3,202103,1.0261,21030261,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,1,2,4,0,0,1,2,110000,1600,3,1,202103,1.0261,21030262,R,R,R,R,R,R,R,R,I,I,R
10.3474,2,1,1,2,4,0,0,2,2,170000,2100,3,3,202103,1.0261,21030263,R,R,R,R,R,R,R,R,R,R,R
6.8982,2,1,1,2,5,0,0,2,3,110000,1400,1,1,202103,1.0261,21030264,I,I,I,I,I,I,I,R,I,I,R
10.3474,2,1,1,2,4,0,0,2,2,120000,1600,3,3,202103,1.0261,21030265,R,I,R,R,R,R,R,R,R,R,R
10.3474,2,1,1,2,4,0,0,1,2,100000,1100,3,1,202103,1.0261,21030266,I,I,I,I,I,I,I,R,I,I,R
10.3474,2,1,1,2,4,0,0,2,2,120000,1300,3,3,202103,1.0261,21030267,R,R,I,I,R,R,R,R,R,R,R
6.9,1,1,1,2,1,0,0,1,2,240000,1600,1,1,202103,1.0261,21030268,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,2,2,160000,1500,1,1,202103,1.0261,21030269,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,2,2,3,0,0,1,2,150000,2300,3,3,202103,1.0261,21030270,I,I,I,I,I,I,I,R,I,I,R
37.825,2,1,2,2,3,0,0,2,2,130000,1700,3,3,202103,1.0261,21030271,I,I,I,I,I,I,I,R,I,I,R
10.3474,2,1,2,2,4,0,0,2,2,160000,2400,3,3,202103,1.0261,21030272,I,I,I,I,I,I,I,R,I,I,R
10.3474,2,1,2,2,4,0,0,2,2,120000,1600,3,1,202103,1.0261,21030273,R,I,I,I,I,R,I,R,R,I,R
8.35,2,1,1,2,2,0,0,3,2,110000,1500,3,1,202103,1.0261,21030274,I,I,I,I,I,I,I,R,I,I,R
8.35,1,1,1,2,2,0,0,1,2,130000,1200,1,1,202103,1.0261,21030275,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,1,2,120000,1600,3,1,202103,1.0261,21030276,I,I,I,I,I,I,I,R,I,I,R
8.35,1,1,1,2,2,0,0,3,2,100000,1600,3,1,202103,1.0261,21030277,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,2,2,140000,2000,3,1,202103,1.0261,21030278,I,I,I,I,I,I,I,R,I,I,R
8.35,2,1,1,2,2,0,0,2,2,96000,1700,3,1,202103,1.0261,21030279,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,2,2,150000,1600,3,1,202103,1.0261,21030280,R,R,R,R,R,R,I,R,I,I,R
10.3474,2,1,1,2,4,0,0,2,2,120000,1600,1,1,202103,1.0261,21030281,I,I,I,I,I,I,I,R,I,I,R
6.9,2,1,1,2,1,0,0,1,2,120000,1700,3,3,202103,1.0261,21030282,I,I,I,I,I,I,I,R,I,I,R
6.9,2,1,1,2,1,0,0,2,2,110000,2100,3,3,202103,1.0261,21030283,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,2,2,120000,1800,3,3,202103,1.0261,21030284,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,1,2,140000,1700,3,3,202103,1.0261,21030285,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,1,2,130000,1800,3,1,202103,1.0261,21030286,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,2,2,120000,1200,1,1,202103,1.0261,21030287,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,1,2,110000,1800,3,3,202103,1.0261,21030288,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,1,1,0,0,1,2,9,1700,3,3,202103,1.0261,21030289,I,9,I,I,I,I,I,R,I,I,R
6.9,2,1,1,2,1,0,0,2,2,110000,1300,1,3,202103,1.0261,21030290,I,I,I,I,I,I,I,R,I,I,R
6.9,2,1,1,2,1,0,0,2,2,140000,1500,1,1,202103,1.0261,21030291,R,R,R,R,R,R,R,R,R,R,R
37.825,2,1,1,2,3,0,0,2,2,160000,2600,3,3,202103,1.0261,21030292,I,I,I,I,I,I,I,R,I,I,R
8.35,2,1,1,2,2,0,0,3,2,140000,2200,3,1,202103,1.0261,21030293,I,I,I,I,I,I,I,R,I,I,R
8.35,2,1,2,2,2,0,0,1,2,100000,2100,3,1,202103,1.0261,21030294,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,1,2,0,0,2,2,9,1600,3,1,202103,1.0261,21030295,R,9,I,I,R,R,I,R,R,I,R
10.3474,2,1,1,2,4,0,0,1,2,74000,1100,1,3,202103,1.0261,21030296,R,R,R,R,R,R,R,R,R,R,R
10.3474,2,1,1,2,4,0,0,2,2,140000,1300,1,3,202103,1.0261,21030297,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,2,2,1,0,0,2,2,91000,1700,3,3,202103,1.0261,21030298,R,R,R,R,R,R,R,R,R,R,R
6.9,1,1,1,2,1,0,0,2,2,140000,1200,3,1,202103,1.0261,21030299,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,2,1,1,0,0,2,2,9,1300,1,1,202103,1.0261,21030300,R,9,R,R,R,R,R,R,R,R,R
6.9,2,1,2,2,1,0,0,1,2,130000,1700,3,1,202103,1.0261,21030301,R,R,R,R,R,R,R,R,R,R,R
6.9,2,1,1,2,1,0,0,2,2,190000,1300,1,1,202103,1.0261,21030302,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,3,0,0,2,2,130000,1600,3,3,202103,1.0261,21030303,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,2,2,97000,1300,3,3,202103,1.0261,21030304,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,2,2,95000,1200,3,1,202103,1.0261,21030305,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,2,2,150000,1800,3,3,202103,1.0261,21030306,R,R,R,R,R,R,R,R,R,R,R
8.35,2,1,1,2,2,0,0,2,2,130000,1700,3,1,202103,1.0261,21030307,R,R,R,R,R,R,R,R,R,R,R
10.3474,1,2,9,2,4,9,9,9,2,150000,1600,3,9,202103,1.0261,21030308,R,R,R,R,R,R,9,9,9,9,9
10.3474,1,2,9,2,4,9,9,9,2,210000,1500,3,9,202103,1.0261,21030309,R,R,R,R,R,R,9,9,9,9,9
